"","CNS","Crystal cells","Dorsal vessel","Epidermis","Fatbody","Gastric caecum","Germ cells","Glia","Malphigian tubules","Midgut","Muscle","Plasmocytes","PNS","Ring glands","Salivary glands","Trachea"
"U4-U6-60K",0.376120213831571,0.0136687459440641,0.108144708801758,0.0394712754808276,0.123457675667645,0.0609160422495116,0.101708147650927,0.0729378993449842,0.100857407039578,0.099567905262058,0.0106522541380364,0.0661010546401208,0.225849395996088,0.117672330643147,0,0.0196046362353424
"CG7564",0.366185744368962,0.0426018405956429,0.150078988284053,0.0735727377836874,0.0896176483259315,0.163943073759726,0.176092043355906,0.112786313673247,0.112629916142963,0.131254860468796,0.0783440304275714,0.0679898088669863,0.206083160083775,0.129838529994234,0.0259993950807411,0.0516521826530866
"Edc3",0.600678140580627,0.0668669487896521,0.424178064878789,0.504936601296361,0.31999685196658,0.153001294217426,0.334645456325601,0.32845432869495,0.229397787674487,0.151152354713975,0.100975532143006,0.326297661517773,0.265454202372609,0.272418658155808,0.270986115250777,0.251080120951967
"snoRNA:Edc3-a",0,0,0,0,0.000539987739038397,0,0,0,0,0.000528383939833555,0,0,0,0,0,0
"CR45165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nedd4",0.302523847153162,0.257020449224401,0.71523399410609,0.253008476952748,0.0940358134383541,0.232185853032768,0.45040199463101,0.385492874852589,0.772788306897749,0.221572639494027,0.0934941984417579,0.198802330996936,0.28388718477573,0.200054014859905,0.264134849908108,0.106989729230395
"Jon74E",0.00128641268230057,0,0.000429256564974785,0.000588383579879468,0.000294616242453481,0.0048014391943339,0,0,0,0.00205750675767087,0.00273163813334054,0.0245046762250061,0,0,0,0
"CG7542",0,0,0,0,0,0,0,0,0,0.000765614267794015,0,0,0,0,0,0
"CycT",0.894692685063446,0.0925540721154794,0.734312137658057,0.579218661044229,0.575130596105594,0.603379689002062,0.878476184895173,0.520124410840134,0.51826522574837,0.480318740871936,0.348866620692467,0.476006024693033,0.658100917978979,0.676994719320394,0.239195889293378,0.334816429534044
"Eip74EF",0.0101572522240658,0.0302629439328918,0.123990087516015,0.539696147547877,0.0270996322543304,0.137607818255128,0.0679928308050655,0.00434766603434609,0.0812040017708023,0.0814984423172677,0.0109670942670604,0.0267895291677625,0.188034829009943,0.427371012832344,1.35546293939048,0.493592818902359
"snoRNA:Me28S-A576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vps60",1.35188190811635,1.03130861305637,1.48069109447032,0.99066071039188,0.501432041404237,0.61424805085968,1.21241739342552,2.17687900967765,0.956750079079248,0.711484689241843,0.414520014723193,0.997288115542786,2.25276378058041,1.10974394693114,0.111990123651377,0.730416701066562
"CG7510",0.0963097357041722,0,0.0524414631362009,0.0320016874831263,0.0292717551494124,0.0357070798484022,0.0404296205133669,0.0500531766445097,0.0392151153984064,0.0362466449345751,0.0101495127783393,0.0624291085391096,0.105895787772843,3.45818675380261,0.219666256414964,0.00980881872492116
"scaRNA:MeU4-A65",0,0,0,0,0.00020750168818186,0,0,0,0.00119048922916775,0,0,0,0,0.0712928419314329,0,0
"CR44566",0.000262179413567575,0,0,0,0,0,0,0,0,0,0,0,0,0.00727831702019879,0,0
"CR44567",0.00031017199516887,0,0.00163383502416197,0,0.000593968170077321,0.00411520329652222,0,0,0.00128288844900069,0.000257224986876381,0.00204706028798955,0,0.00242790869915494,0.054218446608672,0,0
"CG7497",0.0124356340766883,0,0.0498054432460457,0.00116283234329788,0.00149670494798993,0,0.00272271910333236,0.0634616962091041,0.000742788305481495,0.00205320155738797,0.0170389773327519,0,0.00760187537897725,0.327065060341467,0,0.00160984452121614
"Pep",7.61220528009881,0.0986658004724098,1.63333864549622,0.488810526253336,0.599164964214039,1.42195274979897,2.13068978642576,1.43585937412472,1.0408807703065,1.11193013964062,0.230112361775277,0.98190214945864,1.86180203886755,1.33047174422715,0.109121947387001,0.150167004216029
"CG43085",0.148874151118071,0,0.00587448232430092,0.0033291885033462,0.00339468328047678,0.000683592414858565,0.0365459705192898,0.012876802042334,0,0.00359238296300252,0.00716232101622796,0.0177765037978368,0.0018006235160915,0.00746465857398149,0,0.0455667134360658
"Ndfip",0.851063732015464,0.0149927126621787,0.37669292492382,0.227795712553592,0.0699889830641749,0.216217057750877,0.278451339993234,0.369825618476473,0.137032666307124,0.191736485232416,0.128377854908727,0.329723662832962,0.70103144111411,0.305925939202595,0,0.193030665306644
"Krn",0.130173445892076,0.00643386374106015,0.228597458601736,0.266893415317943,0.0169042608387238,0.126801118134532,0.247946625055358,0.29265756296801,0.159301657749073,0.0934847274521365,0.0250113377749229,0.151024428449884,0.320945744821985,0.0798999164963847,0,0.149456615524683
"CG7484",1.20267414796365,0.00619899774604442,0.555850960632918,0.257797015588016,0.733746750504663,0.510695612909026,0.739759589800232,1.45017446015166,0.685091202504701,0.918994539851009,0.0816742473718771,0.713190808208111,0.692666833122428,0.558793289166817,1.46825367682568,0.102520793660052
"Crtc",1.04002646942037,0.0877234869130786,0.821630730683021,0.766236785725299,0.392884457822585,0.324179934623161,1.06124755412297,0.662250887509214,0.483435917523449,0.379973499598999,0.342421720206539,0.448281180873755,0.963893453844381,0.685146861771302,0.0984678894028346,0.333586680166596
"snmRNA:641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG34251",0.00132709873858286,0,0,0.000401178180079257,6.22186519224058e-05,0,0,0,0.00125164278115026,0.000509298362055724,0.000735475877531205,0,0.00406953613298766,0.0176277697494385,0,0
"Ccn",0.554286811369839,0.00619899774604442,0.0868331815405436,0.0690351066146397,0.0259151492543643,0.00892035199710653,0.00519179260657582,0.213414156111624,0.000842971447376917,0.0105701878747604,0.0129081696146273,0.0363774406290931,1.29720262743995,0.0325086742585286,0,0.0336856613200787
"CR45976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CheB74a",0,0,0,0,0,0,0,0,0,0.000379699156764113,0,0,0,0,0,0
"CG6052",0,0,0.000603635928579487,0.000336093422140867,0,0,0,0,0,0,0,0,0,0,0,0
"CG7460",0.00557943935985532,0,0.00720945497610367,0.00490267275528714,0.0278352791416043,0.0225082803341926,0.0154908116798682,0,0.227092391141651,0.0301349899616868,0.00522420644493548,0.240207915269415,0.0159918291977576,0,0,0.0029252758199565
"CG6034",0,0.630215026603977,0,0,0.000472637837617614,0,0,0,0,0,0,0,0,0,0,0
"Adgf-B",0,0,0,0,0,0,0,0,0,0,0,0,0.00127504100850644,0,0,0
"Adgf-A",0.100579111847845,0.124752549156462,0.299686091007519,0.0173104742224096,0.100155307193747,0.238913062052597,0.179323418061988,0.415796738951911,0.55367130211047,0.121639705004525,0.203268528332867,0.99456887154583,0.060856542792345,0.0137753569883764,0,0.0281017743938566
"Adgf-A2",0.000822287185335359,0,0.000885403703803065,0,0,0.00776538837910068,0,0,0.0018293434742379,0,0,0,0.000376236963671386,0,0,0
"CG32182",0.0289534841516604,0.016727435481817,0.0526110718284175,0.000377668206999038,0.00347731033261019,0,0,0.00556960003426423,0.000914206141783134,0.00253409401458068,0.00230317471906451,0.0565595351572712,0.0378754510011164,0,0,0
"CG32181",0.00469117679603376,0,0.00177080740760613,0,0.000424304159211819,0,0,0,0,0.000217728821887634,0,0,0.00170122618169869,0.00746465857398149,0,0
"CR44668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG42815",0.00219169704000733,0,0,0.00283111632063349,0.000847964356161551,0,0.0028985675279277,0.00111626939197141,0,0,0,0,0.000710491183870145,0,0.00866646502691371,0
"CG42816",0.0002326534733535,0,0,0,0,0,0,0,0,0.001401464698786,0,0,0,0,0,0
"NUCB1",1.50062320492914,3.98745164642481,1.62064485437997,0.64825987501899,1.12520514045359,0.579863780866205,1.4271672987619,2.11366169906848,0.986635681655178,0.753486367337468,0.222847388255224,2.24188320757942,1.28538664564744,2.79178342350083,7.42062003542419,0.393484727290157
"CG5589",0.173182383149659,0.0562659198236381,0.195595142000145,0.053607326825405,0.2384505256334,0.107562642255343,0.21885439703107,0.0651631465902255,0.208115975945741,0.151295523114523,0.0381924458457536,0.0472496021155343,0.0365847707422534,0.176866839382746,0,0.0377765956760295
"CG32187",0.175308622803092,0,0.0173382493954546,0.00687482665644559,0.0124783748778903,0,0.0402231397797229,0.0280334803751895,0.000525704699263793,0.00617844643130222,0.00406344950612741,0.00649941505264526,0.0528759398783322,0,0.00866646502691371,0.00424393499402722
"CG32191",0.0139420049019866,0,0.00873884362092874,0.0734996329194984,0.49456708378198,0.00495698043087603,0.0901413409526212,0.0129769615409164,0.0361303113385915,0.00975375959512407,0.0012671457491315,0.159077063096855,0.000710491183870145,0.0223939757219445,0.312016290148706,0.0236228225446343
"Cln3",0.000776806809379301,0,0,0.000840930533335223,0.000424304159211819,0,0,0,0.137958605369796,0.0439651505683587,0,0,0,0,0,0.0100848200050052
"Ir75a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ir75b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ir75c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grd",0.0194641606277595,0,0,0.0019795468229926,0.00116054147890706,0,0.00328832493385534,0,0,0,0,0.0124256017097628,0,0,0,0.000637765880609589
"CG32188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG32189",0.000380956035910762,0,0.00108433843373602,0.00018594584141423,0.000232807283479819,0,0.00828083911370382,0,0,0,0,0,0,0,0,0
"CG5577",0.0115422330446257,0,0.0124776678446635,0.0677737086258672,0.0407061138071039,0.227566957415262,0.0341449218662411,0.0254835315123507,0.139059197029533,0.0710492881784797,0.00469747721216376,0.0167679537672807,0.0658713133874537,0.303937622606312,0,0.0831678675653237
"CG5567",0.456652097443935,0.00654001705636448,0.96254959604239,0.324966014272799,0.371381480782634,0.330781874815045,0.413754741379877,1.76067660614843,0.494283191499767,0.25039644962377,0.358639190730787,0.188137525405282,0.764077554121134,1.03123469342786,0.137792877765213,0.185899956674573
"CR45175",0.00241415697023607,0,0,0.00404021427876121,0.00372084404421093,0.00398593998932543,0.00378814998497999,0.0199868319347866,0.00213606695445798,0.000676646168413117,0.00245295104343952,0.00613436717868185,0.00560625350807508,0.00744218569345581,0,0.000840077873780741
"MED19",1.30731915260706,0.149082311570267,0.748037382221736,0.610521086005973,0.33442549251499,0.310373747172109,0.478145034184147,0.591621731222482,0.344564053364443,0.298160716051931,0.166510333317522,0.585429284451486,0.855965946072519,0.6348786741584,0.198923371762922,0.385754510438598
"CG7430",0.718970356440939,0.550426827254329,0.95043080236567,0.484728044114291,1.88112075468883,2.15041960176513,0.912335555979333,1.37254145120004,2.2158455997683,1.82677280222716,1.77145848507937,1.4310012137387,0.917700320459753,1.06998889252935,0.282285632323826,0.280613155315462
"TrpRS-m",0.0308870542646887,0,0.0554946270028767,0.0157682568663108,0.16557034138382,0.178237528585025,0.119972051170513,0.0612599883316253,0.153905521899277,0.15198980727201,0.0601714588644683,0.0646008212447381,0.0221176375389663,0.0611230696848775,0,0.00385278742731783
"CG5535",0.0190920094482215,0.00535479822049346,0.0286538894165775,0.00409576500590122,0.00836952397804898,0.0562167011360399,0.186726031008177,0.00751394709816999,0.0314219326215034,0.0266101947641726,0.0648217975915784,0.00615312671133837,0.00229452863576524,0,0.00866646502691371,0.00109065728788652
"CG34002",0.0011433395240513,0,0,0,0,0,0.00707647491883533,0,0,0.000316492633697249,0,0,0,0,0,0
"CR43086",0.0024175349214456,0,0.00216867686747205,0,0.000365595584371608,0,0.101827643347588,0,0,0,0,0,0.00159803980194393,0,0,0.000317779886428767
"CR43087",0.00196824792022301,0,0,0,0.00060620583828356,0,0,0,0,0.000844892304957456,0,0,0,0.00394023452275879,0,0.000169520904258408
"CG7408",0.000505293482750282,0,0,0.00152791002687899,0,0,0.0028985675279277,0.0142163559457209,0.00111666964445239,0,0,0,0.000681665814016344,0,0,0.00277577258486082
"CG5506",0,0,0,0,0,0,0,0,0.000742788305481495,0.0161747922005665,0,0,0,0,0,0.000288935336849484
"CR42548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG16775",0,0,0,0,0,0,0,0,0,0.000379699156764113,0,0,0,0,0,0.000723409771703451
"CG7402",0,0,0,0,0,0,0.00358210452222785,0,0,0,0,0,0.0124360404184346,0,0,0.276360582278444
"Tsp74F",0.0165536537552749,0.00520414833071738,0.00958236943127663,2.37925982046728,0.00929820112905544,0.0161130658740587,0.301575871491062,0.0209375339809621,0.00509327447552153,0.00590548072672927,0.01264456874059,0.00298945618802484,0.442372109369416,0.0601787404287601,2.13980387065731,0.960897748536441
"Prestin",0.0578092296688479,0,0.161548163745218,0.12805731782127,0.133103256035499,0.238611020608397,0.0901756809455013,0.0944358113985312,0.0547821527566931,0.101708685280108,0.0707861761271954,0.226297783515064,0.10448168483714,0.0745615297192039,0.0390183342467796,0.10339205800148
"CG14353",0.131310357362062,0.00309949887302221,0.0735276641217101,0.0243997346566975,0.046895705085004,0.0531018880007215,0.158066307102873,0.0356743324889539,0.0521425171409066,0.049359031065216,0.00689944480184374,0.0764476076561816,0.266361869602288,0.0445990644861021,0.00866646502691371,0.0164247494189054
"CG5290",0.0388340734168737,0.0892953830758442,0.0654429820470035,0.0356694709644452,0.0667917942344858,0.0394527320025745,0.131020667483419,0.0220302352284787,0.0588369709360545,0.0677039676464425,0.014193350077817,0.0346158568355057,0.0259865045409323,0.109268059923529,0.0173329300538274,0.0106294216847458
"CR43174",0.00229238821104898,0,0,0.000862606568002578,0,0,0.0251955405120356,0,0,0,0,0,0.00106810037067355,0,0,0.0114123956711347
"CR45393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eip75B",0.737329774969075,0.688123813913291,0.482139284979156,0.76530061937174,0.225749490271481,0.030069964595143,2.72824086323284,0.229940839358885,0.0923643529163371,0.096343947361026,0.0965110623073816,0.669221984091651,0.297577453966773,2.27306912419821,0.4839340274868,0.919176548822824
"CR45921",0.000426130219855495,0.00647436926694601,0,0,0,0,0,0,0,0.00121503730164516,0,0,0.000768984043657992,0,0,0
"snoRNA:Me28S-A30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CR45922",0.000227471855438566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG32192",0,0,0,0.00351041456420915,0.000155672450344458,0,0,0,0,0,0,0.0147341000414506,0.00111409989662029,0,0,0.00393282334515864
"CG42393",0,0,0,0.000358647948878034,0,0,0,0,0,0,0,0,0,0,0,0
"CG44006",0.000384271919417871,0,0.000429256564974785,0.000551390292024018,0.000836722753870966,0,0,0.00461584664020448,0,0,0.00140606850731345,0.00615312671133837,0.00258239872489328,0,0,0.00533726896485115
"CG44005",0.0208848576292047,0,0,0,0.000398663137200636,0.00247393952108489,0.00519179260657582,0,0,0,0,0,0,0,0,0
"CG44004",0.00203140599603125,0,0.0415406575356476,0.00385263700668985,0.00255354575244858,0,0.0324700605793019,0.00439238396432596,0,0.000232209005195259,0.000711597755421432,0.00663957719172443,0.00761387388113019,0.0241020356278256,0,0.000853164793472265
"CR45391",0,0,0.00108433843373602,0.000385798658778679,0.000244935205330652,0,0,0,0,0,0,0.0123953749492576,0,0.00653167502651523,0,0
"CR45392",0,0,0,0,0.000120642466495657,0,0,0,0,0,0,0.00547933195984746,0,0,0,0.000683763301931276
"CR43253",0.000494787925936771,0,0,0.00164141944701235,0.00631809409592786,0,0,0,0,0,0,0.0133902691748299,0.0175652106832131,0,0,0
"CR32194",0.0127514506178117,0.00520414833071738,0.0470226841521432,0.0152574373867248,0.245401898942181,0.0253816388609905,0.0227650720875006,0.00824112605840178,0.00629906249155021,0.0147615300647437,0.021594158322972,1.27868827063079,0.0155975521994629,0.00746465857398149,0,0.005680072070652
"CG34253",0.0113673580561228,0,0.0386001235230623,0.00601236946194464,0.482224821885733,0,0.113455941700625,0.0143806082060038,0.00727576143945744,0.0111228546516431,0.0135515593667058,0.546483071152681,0.00394598082094203,0.00746465857398149,0.0173329300538274,0.00495889292925989
"CG13698",0.342859546329137,0.00714224495043282,0.445639111732486,2.101676705038,0.0363192315946841,0.0280754714338932,0.146139297376449,4.06258394786993,0.192996647295842,0.0331850034081447,0.042213786161833,0.868895321581463,5.39678321502931,0.213823421721837,0.381863774346949,2.10589569275743
"mRpS26",0.540664389309558,0.056582526619582,0.816284340754592,0.285404385597957,1.84063253200515,3.18263259078495,1.74099294122755,0.792998822783672,1.97901140080654,2.23762241997951,1.30698083405605,0.790074173196009,0.504447728171036,0.795787852761699,0.0816382544315107,0.0789266741616325
"CG5147",0.139248551449486,0.0326792590047209,0.23405772994755,0.0780381516258437,0.154938059174961,0.142887673020496,0.474172163830117,0.128454868213007,0.119860890391969,0.141515945013795,0.0314415342657115,0.113842352911849,0.0855680728041278,0.143144106019601,0.0476847992736933,0.0382286279397202
"mus304",0.00941708201142592,0,0.00289466348523852,0.000872507412474356,0.00790960972606399,0.00698698888335445,0.0366366077130099,0,0.00229736256335469,0.0100527334250538,0,0,0.00046517720646574,0,0,0
"CG32195",0.461498973935745,0.0436937554694436,0.277372161631323,0.0455268555125955,0.162600223330511,0.546709127221461,0.0803084480738577,0.205016264013082,1.37255003773934,0.411270355641816,0.0397570630418127,0.31461765211943,0.0570830826245879,0.0997777397216082,0.00866646502691371,0.0130139230955035
"CG7341",0.093867129204374,0.00512453648567487,0.104753823547185,0.00447834502485313,0.0317277131494153,0.014236854589389,0.166047734621671,0.035828595327446,0.0771862989630103,0.0107502316141754,0,0.0529688330816336,0.0112473907585815,0.028158165409159,0,0
