"","fb_gene_id","log2FoldChange","pvalue","padj","wt_2to4h","wt_14to17h"
"1131","FBgn0010638",-0.513513555896962,1.20797979737063e-10,2.14509930688413e-10,329.09772821857,442.070875748681
"1132","FBgn0010651",0.206834684614683,0.00295029887783281,0.0041039763932367,28.3673135532761,23.0870132157919
"1133","FBgn0010660",1.25431943177812,1.47852644997099e-56,5.50792569244346e-56,80.8304192272092,31.8899551491597
"1134","FBgn0010741",1.09782620527881,1.48493450046402e-75,6.85971521582846e-75,290.990926985405,127.758731295701
"1135","FBgn0010747",1.04830139526162,9.21591081111313e-19,1.96761349389779e-18,212.193375291474,96.6790672481202
"1136","FBgn0010750",1.29901291925573,1.90475608272527e-79,9.22591998142272e-79,16.1937661013009,6.18716758500323
"1137","FBgn0010762",1.21714469326786,1.66369326986262e-115,1.16052155351091e-114,17.4419902199226,7.06215630900979
"1138","FBgn0010768",-1.38942028872041,1.67988505938236e-38,4.93662868139961e-38,3.02325998184185,7.40751658674077
"1139","FBgn0010770",1.95089112174823,2.87345893021281e-80,1.40369894165271e-79,163.41404519465,39.7684528657907
"1140","FBgn0010772",-0.145596688616449,0.0608391017423987,0.0775298111360741,69.0218959054795,71.7614869072775
"1141","FBgn0010774",2.78548042462433,3.82351191988005e-214,6.46105641467068e-213,656.101992151259,89.5711589316826
"1142","FBgn0010786",-2.49745010285114,3.10449036593775e-138,2.67687306372133e-137,6.77536069109787,36.0889192236915
"1143","FBgn0010803",-0.731027233804296,1.40136541479346e-19,3.04846081015171e-19,27.8107548207582,43.5244831377976
"1144","FBgn0010808",-0.520891710972621,1.86148908135483e-11,3.36671343795638e-11,80.7414411718323,109.235600795949
"1145","FBgn0010812",-2.316634985742,8.40738681547264e-126,6.43349819604147e-125,7.53329352950132,35.1301674513037
"1146","FBgn0010825",0.532085383035142,4.07802943273597e-09,6.99041803962028e-09,47.990432220766,31.2123839631845
"1147","FBgn0010830",0.906307645091894,1.5709900903346e-18,3.33464657349304e-18,19.7266863401636,9.90396751659693
"1148","FBgn0010877",0.57785599159812,7.08840596035622e-20,1.54953075180537e-19,30.2175497529615,19.0447747745038
"1149","FBgn0010894",-0.82589650169757,3.30788841605645e-45,1.06309562666824e-44,81.9247386403696,136.344177325561
"1150","FBgn0010905",-0.826179993398841,6.45201413080889e-24,1.51005261061826e-23,8.11313033573111,13.5345230345019
"1151","FBgn0010909",0.485395359319402,3.5227099568066e-19,7.59830445215128e-19,35.3737231865159,23.7864018558873
"1152","FBgn0010926",2.07139586506965,2.97114990491867e-132,2.40914534311946e-131,123.439273801744,27.6710299338107
"1153","FBgn0011016",-1.05871177700396,5.36903348241773e-66,2.2228016554202e-65,171.24973176105,335.291260335668
"1154","FBgn0011020",3.68070657142896,9.24549493936151e-234,1.8335614199881e-232,38.6067205192921,2.83032035115268
"1155","FBgn0011202",-0.261017747551316,8.66674125064514e-05,0.000129461657409731,21.8444809993907,24.5776801208312
"1156","FBgn0011204",NA,NA,NA,0,0
"1157","FBgn0011205",-0.796281542936774,1.51896287100982e-36,4.33265498105257e-36,13.7290038668384,22.4077138161932
"1158","FBgn0011206",-2.59755692166192,1.58016863126688e-237,3.22792959740483e-236,5.48148272797035,31.234519413162
"1159","FBgn0011207",-0.640207675842783,4.71065470059718e-15,9.28924713020675e-15,8.71809640537104,12.8019283030889
"1160","FBgn0011211",-2.34499719491607,8.85503268843153e-112,5.97265053179565e-111,250.665849496506,1196.14506917562
"1161","FBgn0011217",0.830202842019389,1.39896263544623e-42,4.33596428728821e-42,234.344329271358,123.790199294999
"1162","FBgn0011224",0.12841296200818,0.0725206866178378,0.0916635287435697,6.35844395103788,5.46581051540062
"1163","FBgn0011225",0.788835358530023,1.90502267194555e-19,4.1315034527203e-19,36.740595682205,20.0585794309773
"1164","FBgn0011227",-0.774377364866554,5.09865839909808e-08,8.47047623975817e-08,189.581661630591,304.821655814406
"1165","FBgn0011230",0.273396666569383,0.00598241248847379,0.00817521943945997,88.4612489203586,69.04045882945
"1166","FBgn0011232",0.140732526214001,0.0792556765881688,0.0998580963559925,20.0564698453075,17.170288872057
"1167","FBgn0011236",-3.18034916045179,1.22452942590963e-149,1.18382232041731e-148,9.53764805913159,81.6694135442517
"1168","FBgn0011239",NA,NA,NA,0,0
"1169","FBgn0011244",-1.04773048862387,0.727124748162494,0.777141787351217,0.0121313841426066,0.0333606231092304
"1170","FBgn0011259",-1.30215524444298,6.98619431793271e-44,2.20894306168647e-43,1.2038735858731,2.79561565538821
"1171","FBgn0011260",1.25927593561272,1.66386591533269e-78,7.95391409609492e-78,44.9103304626466,17.6794814257571
"1172","FBgn0011270",-1.52443158846845,0.523662457926358,0.584170018494568,0.0280890187400997,0.107299217256048
"1173","FBgn0011272",0.099424791700897,0.265313895833436,0.313844513180816,2233.02222532273,1957.85026734694
"1174","FBgn0011273",NA,NA,NA,0,0.009241237374418
"1175","FBgn0011274",-6.87743624380231,0,0,0.222331051568817,25.0068351921094
"1176","FBgn0011276",-4.1911040192917,1.32479300852733e-17,2.75955060084052e-17,0.282447703702759,4.98578301841355
"1177","FBgn0011277",-4.72556940835883,5.77448200982525e-16,1.16345179368273e-15,0.0942042401636616,2.76897823835055
"1178","FBgn0011278",-1.92458408972762,0.234719746464059,0.279880021691883,0.0103314079011845,0.0424514074851079
"1179","FBgn0011279",NA,NA,NA,0,0
"1180","FBgn0011280",1.38918889990638,0.441168707336746,0.501603961404875,0.128613279144144,0.0460521041443292
"1181","FBgn0011281",-1.62546292396924,0.666920515626341,0.719365315200825,0,0.0169968592878187
"1182","FBgn0011282",2.16516872229825,0.00209469074659572,0.00294130093132464,3.57402281514221,0.735245932980506
"1183","FBgn0011283",-7.63782634927698,3.47219654571255e-50,1.19066989616305e-49,0.586511634954554,131.295087232266
"1184","FBgn0011284",0.17168886428678,0.0295113345267613,0.0386102570741822,2192.7542561695,1824.78339417314
"1185","FBgn0011286",-3.92820612497639,0,0,2.02152887389122,29.1205234559105
"1186","FBgn0011288",-0.173478654630871,0.107106914150739,0.133245180114491,0.864910541959251,0.91570161326595
"1187","FBgn0011289",1.77532558539201,1.3372220008222e-150,1.30782143491371e-149,99.6016798152474,27.3691029022338
"1188","FBgn0011290",1.58279049588339,2.75968797674675e-86,1.44554602421008e-85,186.261412420498,58.4549975822678
"1189","FBgn0011291",2.00237768771317,4.53598327779102e-56,1.68275669585809e-55,127.785377484926,30.0502534257154
"1190","FBgn0011293",-3.59805788971244,0.0314342618951206,0.0410395744354418,0.059254453818578,0.910159310801932
"1191","FBgn0011294",1.28396136758601,0.736580988210827,0.783261835765743,0.039253739122642,0
"1192","FBgn0011296",-7.60082662371102,9.77311203280344e-127,7.56780188266813e-126,1.03423688569933,194.455091918649
"1193","FBgn0011297",-0.591279250038006,3.03520364728835e-08,5.07312102067545e-08,8.91599721121868,12.5947130478158
"1194","FBgn0011300",-0.831982385830065,3.91997496810001e-29,9.96675971679132e-29,17.0726467123861,28.5955748055812
"1195","FBgn0011305",1.3412659217952,2.68223750081867e-83,1.35670100156535e-82,184.131313437572,68.435431943424
"1196","FBgn0011327",2.99791943563974,7.79806873223839e-138,6.69967649985752e-137,372.780308709226,44.0247426344396
"1197","FBgn0011335",1.44176295311175,5.25362697018354e-64,2.12994149651479e-63,79.3647298758436,27.492208126939
"1198","FBgn0011336",0.737433088793421,1.99928877120426e-19,4.33330970917208e-19,195.173786387116,110.199026294666
"1199","FBgn0011361",-1.83115188241473,1.449541231675e-157,1.51522688485266e-156,76.3546273811398,254.985342512774
"1200","FBgn0011455",-0.478042423324226,5.55264426389782e-14,1.06883536592339e-13,243.808576759592,318.679401620233
"1201","FBgn0011474",2.19384002546969,3.77628446820331e-177,4.64440705611327e-176,131.409785732834,27.0600162089332
"1202","FBgn0011476",0.65504735457842,3.53314006050405e-06,5.55491157497658e-06,47.2759235062408,28.0947757565183
"1203","FBgn0011481",1.50315578257391,2.38328101795592e-106,1.52059292472711e-105,176.312353372605,58.5222856341139
"1204","FBgn0011509",-0.109838986840546,0.196469028622273,0.236940984771743,68.7362959442878,69.7390303261718
"1205","FBgn0011554",-9.48374856194693,1.85414519861554e-15,3.6961244298522e-15,0.0349534699490797,31.9999009053388
"1206","FBgn0011555",-7.80282007443182,7.20664442660984e-30,1.85211799437657e-29,0.174728856201146,43.4174298270781
"1207","FBgn0011556",-8.76766707422084,3.33098254030416e-72,1.47528224854228e-71,0.330403710817757,160.540738730632
"1208","FBgn0011559",NA,NA,NA,0,0
"1209","FBgn0011566",-0.108069229625919,0.432497165050614,0.49282794826891,9.36291696547716,9.5578881619729
"1210","FBgn0011569",-0.38921463891228,0.60842861362016,0.665218390036927,0.141544102108832,0.171877791387968
"1211","FBgn0011570",0.705265587777619,3.26632593945085e-28,8.20402253112025e-28,109.821139461041,63.2059482785082
"1212","FBgn0011573",1.74418229128611,7.33833970744322e-162,7.94421172726169e-161,165.783454913404,46.5244332278177
"1213","FBgn0011576",0.0656359347052305,0.794693372210143,0.83009704914328,5.99179824067746,5.33628941266663
"1214","FBgn0011581",-6.3008792652796,2.85272378055122e-39,8.47390115716472e-39,0.145275420830572,10.5775774945979
"1215","FBgn0011582",-6.25664778730342,1.20746120584737e-143,1.10592293510549e-142,0.0288857688798806,2.03692486819236
"1216","FBgn0011584",-0.904032409461534,2.58016732134252e-63,1.03722435758586e-62,48.96505831971,86.2025351229847
"1217","FBgn0011586",2.18402809720678,1.19551799782497e-164,1.32743401951343e-163,285.901317878192,59.1623322475161
"1218","FBgn0011589",-4.58974261334232,1.92126140742775e-137,1.63587904810142e-136,0.0660706917153214,1.45758327102321
"1219","FBgn0011591",-2.9538509248918,9.65937290075846e-74,4.35785736650648e-73,0.407858446071602,3.04873758064803
"1220","FBgn0011592",1.08827997578325,2.78134730624515e-34,7.669922399744e-34,22.6276581324032,10.0269305752913
"1221","FBgn0011596",NA,NA,NA,0,0
"1222","FBgn0011603",-7.09006535495264,5.61765069184421e-205,8.80509706134396e-204,0.152156695021468,20.8973192773853
"1223","FBgn0011604",2.91027246497698,0,0,403.111859502412,50.5020520360978
"1224","FBgn0011606",4.73328874480629,0,0,64.6563321615432,2.29249863006848
"1225","FBgn0011638",0.357129891422625,0.00082912831177959,0.00118890572041582,141.544740403501,103.964411572589
"1226","FBgn0011640",2.23617458414686,2.83008632905325e-232,5.55856983391352e-231,338.618780753754,67.5606051136639
"1227","FBgn0011642",0.645776201706899,4.05765499977048e-10,7.12134411771419e-10,56.5520378973886,34.0315658228725
"1228","FBgn0011648",0.860409347996511,3.0442826340328e-28,7.64900787108119e-28,31.6446833402508,16.4011909168986
"1229","FBgn0011653",4.20379886523705,1.3665116188015e-203,2.11402160399422e-202,22.6940084296121,1.16539832419621
"1230","FBgn0011655",1.25389069407183,2.16822195331968e-40,6.53579085316691e-40,37.4938034143566,14.7967774529755
"1231","FBgn0011656",-0.862506642393399,7.8573341921016e-33,2.12008456026113e-32,5.3514006409135,9.14883513724611
"1232","FBgn0011659",3.47360020370794,1.58223760473069e-92,8.85643698861212e-92,34.8626252738675,2.94689462804856
"1233","FBgn0011660",1.66422381722781,7.15705352788977e-36,2.02568022447449e-35,20.0975718986154,5.9873347445613
"1234","FBgn0011661",-2.60835584945305,0,0,8.63040592459066,49.5801099898126
"1235","FBgn0011666",-2.8743163847229,4.53393216256193e-17,9.3379514422648e-17,0.0645316166205526,0.43590592294626
"1236","FBgn0011668",NA,NA,NA,0,0
"1237","FBgn0011669",NA,NA,NA,0,0
"1238","FBgn0011670",2.86558127277254,0.441603991793591,0.501603961404875,0.579038895183005,0
"1239","FBgn0011672",-0.393676919884328,2.54986837679501e-08,4.27191957670492e-08,10.9844671515167,13.5697167878007
"1240","FBgn0011674",-1.07125419946152,7.39653617613029e-32,1.95764856457765e-31,8.27811431630128,16.3630137279239
"1241","FBgn0011676",-5.61778089022839,1.99293112200362e-105,1.26195403508158e-104,0.0302409341109015,1.56421989228662
"1242","FBgn0011692",4.05900500530166,2.15410433745618e-256,5.1781912179355e-255,111.740242059234,6.33854916417471
"1243","FBgn0011693",0.753443922793778,0.0654029322254381,0.0830566052336384,2.60292412763816,1.45666433794275
"1244","FBgn0011694",-0.399153820420929,0.916713750874423,0.927167845922643,0,0.0435110508898923
"1245","FBgn0011695",-6.47891096111283,0,0,2.69157274650264,235.716726618785
"1246","FBgn0011701",-2.64765911251116,1.14183925964904e-79,5.54757495356539e-79,3.01878595974868,18.1144737860463
"1247","FBgn0011703",2.03261259855188,7.87442425500608e-80,3.83358008650637e-79,78.1949024177296,18.0278329400437
"1248","FBgn0011704",4.09501385712479,0,0,558.01158784556,30.780692423594
"1249","FBgn0011705",-1.28161296448896,1.52964753400746e-17,3.18023254777118e-17,9.0450465387119,20.793379895076
"1250","FBgn0011706",1.35280863851778,2.84858916757222e-20,6.26926706593153e-20,65.7920739204472,24.1526651383722
"1251","FBgn0011708",-0.661544851948066,3.53569729493188e-11,6.36167107791486e-11,61.7965455685264,91.7156726028772
"1252","FBgn0011710",2.60068215655459,4.9967443475399e-180,6.29730913843974e-179,359.472046875446,55.8069500162359
"1253","FBgn0011715",2.26768459203109,1.35589381229981e-153,1.36247767387959e-152,311.988612731061,60.8733333110089
"1254","FBgn0011722",-7.40175040353279,3.95738453968632e-132,3.20518966773573e-131,1.59922988106095,256.131991188763
"1255","FBgn0011723",2.64882232535371,1.38261241729741e-188,1.85548145738625e-187,17.9558628236664,2.68969299890603
"1256","FBgn0011725",1.13749463308738,1.7627619410981e-47,5.83866336277887e-47,58.64392451588,25.1298344660871
"1257","FBgn0011726",1.3399876717264,3.68110517313289e-78,1.75325219370128e-77,898.066088908233,333.799752738923
"1258","FBgn0011737",1.43330110732895,1.05585111271974e-35,2.98072321837193e-35,60.3354027579172,21.0361903687846
"1259","FBgn0011739",-0.0574259060857347,0.435892590353581,0.496221820749325,12.4814712501346,12.2198029448198
"1260","FBgn0011740",0.211042379315496,0.085474128501798,0.107342575275037,12.0918380505158,9.8653579018312
"1261","FBgn0011741",1.87742657113704,4.06806841222397e-69,1.73656050398045e-68,137.283749117196,35.2716458891778
"1262","FBgn0011742",0.213373311370173,5.57154624649995e-05,8.40085626755784e-05,51.9066354027966,42.1625599134645
"1263","FBgn0011743",6.64341643402473,1.34142298526884e-08,2.26569420471419e-08,1.86917721158024,0.0126259635005688
"1264","FBgn0011745",-0.650984089206399,1.24859968648401e-17,2.60311796222881e-17,32.4697151306671,48.1117960807221
"1265","FBgn0011746",-1.4233199723883,7.46680525968017e-18,1.56355055437708e-17,2.28064490806021,5.73642716282244
"1266","FBgn0011747",-0.189908559325694,0.029581660365826,0.038698719960021,78.434763363105,84.2997656858423
"1267","FBgn0011754",0.119073334501331,0.0830491200824452,0.104462507545563,25.2202374391705,21.8464497167306
"1268","FBgn0011758",-1.60511722147399,7.25588619608793e-15,1.42395270744832e-14,0.944055648156614,2.71980742741125
"1269","FBgn0011760",0.191580151796603,0.00555904869534924,0.00760832515296577,104.620650770443,86.0035312430732
