"","gene","var.in.ht","mean_exp_ht","var.in.ht_res","group"
"363","beat-Ib",1.14129674220668,0.717887424144156,-0.026768168207465,"others"
"364","beat-Ic",0.976289172137625,1.25034796427261,-0.0353779471463915,"others"
"365","beat-IIa",1.42341892400983,1.23343382267767,0.411159741255578,"others"
"366","beat-IIb",1.94777090239396,0.282334473994276,0.601537814191897,"Bjoern evelopmental paused"
"367","beat-IIIb",1.10362866481345,0.530648075926372,-0.14782413776552,"others"
"368","beat-IIIc",1.36954662421425,1.69658041903737,0.448371445726673,"Bjoern evelopmental paused"
"369","beat-IV",1.0762217637306,0.364670701955503,-0.27078944452327,"others"
"370","beat-Va",1.17706665961294,0.415408680502266,-0.106504258259569,"others"
"371","beat-Vb",1.19014459606781,0.351818455010371,-0.154794961589757,"others"
"372","beat-Vc",1.06136011909846,0.729071301624029,-0.0990540818931407,"others"
"373","beat-VI",0.811179498423703,1.9503717358546,-0.0505032103350739,"others"
"374","beat-VII",1.42775790295748,0.372497887020936,0.0781037517757999,"others"
"375","beg",0.866693258563103,0.329900360363952,-0.477497050634248,"others"
"376","bel",0.41209682780545,3.04560396278867,-0.375117774165316,"housekeeping"
"377","Bem46",3.46999161724124,0.112692605971782,2.04351533432478,"others"
"378","ben",0.427448328581963,2.38518231622357,-0.431205547544849,"others"
"379","Best1",1.38783856746859,0.844744573786838,0.27016112341764,"Bjoern evelopmental paused"
"380","Best2",1.11260145262586,0.329030444541359,-0.231747290804282,"Bjoern evelopmental paused"
"381","Bet1",1.00195921964635,0.578452840902817,-0.167303740801728,"others"
"382","Bet3",1.08136675750912,0.26291562326327,-0.282716557818619,"others"
"383","Bet5",0.972960910771544,0.34363475440831,-0.371581153803542,"housekeeping"
"384","beta4GalNAcTA",1.10371217118784,0.245388338357227,-0.231766530164696,"others"
"385","beta4GalNAcTB",2.83303097293153,0.118768968151505,1.44433450308163,"others"
"386","beta4GalT7",1.53620049985627,0.120488717923157,0.160944616237742,"others"
"387","betaCOP",1.12316309702793,0.533257047071865,-0.123460003641116,"others"
"388","beta'COP",1.2234958086996,0.430678046406273,-0.0195136154258457,"housekeeping"
"389","betaggt-I",3.00130822686422,0.222690551427876,1.58645919639982,"others"
"390","betaggt-II",0.845318343309318,0.695320127616482,-0.349391511463233,"housekeeping"
"391","beta-Man",1.77411641663981,0.131091150597611,0.39677856764638,"others"
"392","betaNACtes3",1.20877309722287,0.465803306358737,-0.0228141866526834,"others"
"393","betaNACtes4",1.26534762159342,0.122779156336472,-0.09195298232565,"others"
"394","betaNACtes6",1.48842572252705,0.658398358371603,0.294303209243492,"others"
"395","beta-Spec",0.277766592106031,4.12639019415948,-0.473708114274088,"others"
"396","betaTry",2.01301092050596,0.26119452110194,0.649355924811716,"0 tissues"
"397","betaTub60D",1.45869322360846,2.40960237782084,0.601114635733831,"housekeeping"
"398","betaTub85D",1.28781636547024,0.100048699875206,-0.127791743732119,"others"
"399","betaTub97EF",0.828674028309991,1.39962956370547,-0.187250358563526,"5-6 tissues"
"400","BG642312",0.805011127522734,0.306432905911552,-0.522848317119011,"others"
"401","Bgb",0.437940211410202,2.33136448797855,-0.422630150593226,"others"
"402","bgcn",2.2146933268307,0.114151474341086,0.793271202464756,"others"
"403","bgm",1.26846795329019,0.152431529254786,-0.123406110071507,"others"
"404","B-H1",1.84642965754431,0.190158664652371,0.445003996340861,"Bjoern evelopmental paused"
"405","B-H2",1.4840959367698,0.160797107962584,0.0610322400095968,"Bjoern evelopmental paused"
"406","bi",1.08002055526407,3.04542288811084,0.292791422707443,"Bjoern evelopmental paused"
"407","BI-1",0.877434793736916,2.76708410062459,0.0647792664289497,"housekeeping"
"408","bib",0.4544400888498,2.5568708566608,-0.390562729069879,"Bjoern evelopmental paused"
"409","bic",0.30133532873504,4.23536876236726,-0.443161879230096,"housekeeping"
"410","BicD",0.766231982232555,1.13402272468348,-0.244651490632851,"Bjoern evelopmental paused"
"411","bif",0.858246855641911,1.44558288985963,-0.163469810042691,"others"
"412","BigH1",1.36400743844044,1.06460786789133,0.362651880896959,"others"
"413","bigmax",0.985326755146912,0.456995233689178,-0.241194309019351,"others"
"414","Bili",0.888333893578102,0.184422923321845,-0.498385367799964,"others"
"415","bin",0.735210404512679,1.42027972408879,-0.284456575171603,"Bjoern evelopmental paused"
"416","Bin1",1.48468534886941,0.250742340169594,0.145085589506317,"others"
"417","bin3",0.750414906236576,0.668798965272914,-0.447319944120116,"others"
"418","bip2",0.29715796066923,2.96576270776524,-0.496853484714798,"others"
"419","Bka",1.56431476940077,0.228621681881963,0.173949436686203,"others"
"420","blanks",1.56993678857552,0.628303301519194,0.376615948174505,"others"
"421","Blimp-1",1.22885496862578,0.852847814533824,0.116658324834056,"Bjoern evelopmental paused"
"422","Blos1",0.964655683419373,0.440653112698513,-0.259416172801384,"housekeeping"
"423","Blos2",1.24750789322704,0.133681120250347,-0.155312029191506,"others"
"424","Blos3",0.894116571713187,0.349283838250964,-0.450781644260711,"others"
"425","Blos4",1.0768939236722,0.271883522347987,-0.288310062361862,"others"
"426","blot",1.74583216638142,0.176380333954454,0.379639022450636,"Bjoern evelopmental paused"
"427","blow",0.574595023155644,1.86402697960938,-0.299088421012403,"others"
"428","blp",0.750209874447156,0.560569607121602,-0.448569360943391,"others"
"429","blw",0.1643575783943,9.15887752491294,-0.325283580659371,"others"
"430","bma",1.44430831416239,0.57906519209497,0.275628330478862,"others"
"431","Bmcp",0.54795820214284,0.472582670017243,-0.690170065455341,"others"
"432","bmm",1.94127172209112,0.313465016090439,0.605180518839085,"others"
"433","bnb",1.11972186983551,2.97943117049608,0.326910931634219,"others"
"434","bnk",1.9150516399903,2.03430325864033,1.05771325172128,"others"
"435","bnl",2.15427176315826,0.649479448330869,0.960945009002716,"Bjoern evelopmental paused"
"436","BobA",1.57506220401151,0.922131947624063,0.515986444359109,"others"
"437","boca",0.859279121721189,0.406308734086155,-0.447049285682233,"others"
"438","bocks",1.12641668269967,0.139460192845379,-0.294688369983289,"others"
"439","BOD1",1.17642497514636,0.123248275949821,-0.1782178446756,"others"
"440","boi",0.817545586208506,0.463928244768708,-0.413153784812143,"Bjoern evelopmental paused"
"441","boil",0.154976621595483,0.170889481294874,-1.24136463644049,"others"
"442","bol",0.47417015716941,4.5272663603858,-0.246395201529099,"Bjoern evelopmental paused"
"443","bon",1.09955189294005,0.204161175119048,-0.300988033383067,"others"
"444","bond",2.54809372945877,0.264772806582447,1.18356252304486,"others"
"445","bonsai",0.642110819079705,1.17605527733812,-0.37172504760091,"housekeeping"
"446","bor",0.579221188220321,0.990263484506325,-0.436590810490156,"others"
"447","bora",1.61264326233373,0.3269516775619,0.267971668375799,"others"
"448","borr",1.61359906259413,1.02729805340239,0.609504773867558,"others"
"449","boss",1.05584174224977,0.350570359274939,-0.289084406616375,"others"
"450","bou",0.568313842802891,3.16306862654368,-0.211168015769106,"others"
"451","bowl",0.929756735400636,0.762346823102001,-0.226405669123797,"Bjoern evelopmental paused"
"452","BoYb",0.757564831882592,0.204445926547305,-0.643017371344932,"others"
"453","br",0.683480496822249,2.8411046573275,-0.121090570327911,"others"
"454","brat",0.545121105050358,4.32039178662862,-0.192955422514597,"Bjoern evelopmental paused"
"455","Brd",1.05056799176746,2.60149250081378,0.211976742086501,"others"
"456","Brd8",1.16990205807837,0.105217900563566,-0.257668672444914,"others"
"457","Bre1",1.73997801141233,0.27244562476815,0.37492521280379,"others"
"458","brk",1.94951119880109,0.226401138382287,0.54657621334846,"Bjoern evelopmental paused"
"459","brm",0.946042041801429,0.388934486200261,-0.39028192720957,"others"
"460","Brms1",0.714905097071682,0.496909339729344,-0.561495362026002,"others"
"461","brp",0.595113565293694,1.84613372693495,-0.281887684573081,"5-6 tissues"
"462","bru1",1.22681018060381,0.663080746691844,0.0312406579150215,"others"
"463","bru2",0.807839543794865,2.16617026462341,-0.0513381456015694,"others"
"464","bru3",0.456683105547015,6.88444259554336,-0.130531579534993,"others"
"465","Bruce",0.958093901981295,0.220101292775908,-0.45569206713549,"others"
"466","BRWD3",1.02108020481607,0.176480659375629,-0.344959634236274,"others"
"467","bs",0.920898346490972,0.314343458459871,-0.416516129529773,"others"
"468","bsf",0.866477298382637,0.354470649904269,-0.478456688585578,"others"
"469","Bsg",0.522235196027845,6.44122610232944,-0.0834156644252753,"Bjoern evelopmental paused"
"470","Bsg25A",1.5212123669104,0.68995113594392,0.322354685093621,"others"
"471","Bsg25D",2.36660894259809,0.173096330937246,0.985313889574014,"others"
"472","bsh",1.6342307886532,0.415640219216593,0.351190355715261,"others"
"473","bsk",0.446743853755057,2.80814534824808,-0.360904025223701,"others"
"474","BtbVII",1.02571657188059,0.210611634420157,-0.377928782877861,"others"
"475","BthD",1.57208182377957,0.39367259415134,0.24195186739666,"others"
"476","Btk29A",0.936475494827018,2.19499344908696,0.0753655843888892,"others"
"477","btn",0.903401458852755,0.821496466442439,-0.228730287175352,"others"
"478","btsz",1.93922145374326,0.380482357817412,0.593994427023557,"others"
"479","btv",1.12155006885227,0.141791169785207,-0.297769071825527,"others"
"480","btz",1.12901236578599,0.157142521403657,-0.280776421965343,"housekeeping"
"481","Bub3",1.56478724190586,0.479487551958678,0.313197267442091,"others"
"482","BubR1",1.98600470193697,0.203023843992006,0.584888709254276,"others"
"483","Buffy",1.25960915804216,0.324177461302109,-0.0852173182514535,"others"
"484","Bug22",0.797527200086704,3.31523907532176,0.0191714579754342,"others"
"485","BuGZ",0.584096365701454,0.868936056427593,-0.51702760177853,"others"
"486","bun",2.34907773039562,2.00304839751338,1.49060348915016,"Bjoern evelopmental paused"
"487","bur",2.51975518083769,0.183806989926884,1.13481386494117,"others"
"488","Burs",2.0626196036329,1.38611954099033,1.04931624008831,"others"
"489","bves",0.946459808698106,0.485625397314859,-0.318097347656507,"others"
"490","bw",1.12282507995832,0.511469293724956,-0.147774482095989,"others"
"491","bwa",0.636812283222457,1.9913547581588,-0.2221969667846,"Bjoern evelopmental paused"
"492","Bx",0.899864404323828,2.02892209631787,0.0423515702619818,"others"
"493","Bx42",0.676756787102369,0.731547097316151,-0.482786085203846,"others"
"494","bxd",2.42992474480375,0.10927113681913,0.999946778177141,"others"
"495","by",1.14212312692223,0.53536756035375,-0.100379624345984,"Bjoern evelopmental paused"
"496","byn",1.07474256336694,0.581866341183491,-0.0919165699785218,"others"
"497","bys",1.73770677530797,0.16857168799489,0.328692723182905,"others"
"498","c12.1",0.501588792228258,1.18475967237529,-0.51206920587164,"others"
"499","c12.2",0.767478841444705,0.298887366569813,-0.549670377986945,"others"
"500","C15",0.737414122302501,2.12096357932424,-0.119071985217741,"others"
"501","C1GalTA",3.10775143726235,0.358475713929525,1.76285348538625,"others"
"502","c(3)G",2.06350059362091,0.108126837994473,0.633404813843149,"others"
"503","C3G",0.875139911084075,0.397545892843338,-0.449450646747293,"others"
"504","C901",1.37486897631019,0.862790946398024,0.269515250127509,"others"
"505","Ca-alpha1D",0.848587364753936,0.324807482324603,-0.496242997083075,"5-6 tissues"
"506","Ca-alpha1T",1.37362014916847,0.431227122096563,0.132116521174898,"others"
"507","Ca-beta",0.745351920825351,0.460318686178761,-0.483258706981762,"others"
"508","CaBP1",0.83241053041637,1.2608839305404,-0.178811306270204,"others"
"509","cac",0.597600002028417,2.45490863181326,-0.257410429141578,"5-6 tissues"
"510","cact",0.662330834064576,0.919663254805731,-0.398949212242585,"others"
"511","cactin",1.59113827256499,0.106159965654244,0.162243173630869,"others"
"512","cad",0.578453693193145,1.60991317023234,-0.388199623754787,"housekeeping"
"513","Cad74A",1.69974288751326,0.105216773558798,0.27217403144097,"Bjoern evelopmental paused"
"514","Cad86C",1.16452627260476,0.361648740899247,-0.181112176933144,"others"
"515","Cad87A",0.902889090790892,0.545425749317845,-0.319965739852005,"others"
"516","Cad88C",1.1349427223431,0.112865173273516,-0.291122593750303,"others"
"517","Cad89D",1.21687876444599,0.283384241847729,-0.125167763371931,"others"
"518","Cad96Ca",0.780201284311345,0.969107633447145,-0.246563396503698,"5-6 tissues"
"519","Cad96Cb",0.993732137095305,0.844515042943134,-0.124098362958386,"others"
"520","Cad99C",1.10420410108915,0.149820877171379,-0.288149943230859,"Bjoern evelopmental paused"
"521","CadN",0.632889630008182,3.01737041323276,-0.156651848277796,"others"
"522","CadN2",1.09573211968306,0.179099911163251,-0.272713436158317,"others"
"523","Cadps",0.539749738426129,1.39533492950123,-0.4753262492065,"others"
"524","Caf1-105",1.45524425911036,0.154220608991992,0.0608326188068813,"others"
"525","Caf1-180",2.58193831394795,0.739687671409943,1.42427714341782,"others"
"526","Caf1-55",1.37473545509807,0.686394330410722,0.174360623076522,"others"
"527","cag",0.95457442548195,0.190430218903069,-0.447827903419392,"others"
"528","CAH1",1.71332604665633,2.0047613454699,0.854923926334602,"others"
"529","CAH2",2.09787342254094,0.736656412112605,0.939666531130349,"others"
"530","CAHbeta",1.03073681522084,0.170216547248011,-0.36990094652098,"others"
"531","cal1",1.70776835056376,0.164927760330854,0.289960309477413,"others"
"532","CalpA",1.26785726414359,0.595917126909425,0.0960961075164375,"others"
"533","CalpB",0.792665042269305,0.815637231810169,-0.342738651110953,"others"
"534","CalpC",1.15716755750364,0.213539692822676,-0.247272940886727,"housekeeping"
"535","Calr",0.438241785397227,8.24985900377093,-0.0884679955026565,"housekeeping"
"536","Cals",0.430087141519433,1.87597978857133,-0.441466622833428,"others"
"537","Calx",1.1669521474871,0.328105651401516,-0.177553746613937,"Bjoern evelopmental paused"
"538","calypso",1.7049127510109,0.101736393230936,0.284960225894861,"others"
"539","CaMKI",0.554794915524728,1.04371348175093,-0.447455841910268,"others"
"540","CaMKII",0.486407321314661,4.76315032802735,-0.215091860922823,"others"
"541","Camta",2.35008657776372,0.432205590979884,1.11118180680125,"others"
"542","cana",1.36475764658701,0.272806475812621,-0.000173597172816287,"others"
"543","CanA1",1.38071426475092,0.650076141684974,0.18739131150185,"others"
"544","CanA-14F",0.467293646887569,2.93205825810238,-0.329686977902897,"5-6 tissues"
"545","CanB",0.402663679213451,5.00712710323871,-0.282154415235006,"5-6 tissues"
"546","CanB2",0.57034619884056,2.13693689636234,-0.2869418636021,"others"
"547","Cand1",1.93729796419345,0.139137203411476,0.516267492743173,"others"
"548","CAP",0.85253549272107,7.72297319467724,0.302808724669336,"5-6 tissues"
"549","Capa",1.55655215988215,2.54938658327182,0.710575421380164,"others"
"550","CapaR",2.48563144903487,0.133272943368344,1.08678186155391,"others"
"551","Cap-D2",1.44093332793638,0.146334369218527,0.043808481026862,"others"
"552","Caper",0.58931204140076,0.840973811972635,-0.530860267654214,"others"
"553","Cap-G",1.38956269914349,0.129446868385196,0.0216752961138278,"others"
"554","Capr",0.833595597446449,0.520236487555107,-0.431265954206305,"others"
"555","caps",0.726387429233366,0.834038710476923,-0.3982437614759,"Bjoern evelopmental paused"
"556","capt",0.644361352381651,1.01170466970396,-0.36321451047436,"others"
"557","capu",1.0194471266045,0.559228236949068,-0.181804343080727,"others"
"558","car",0.981310708248804,0.156734608823882,-0.425922287010711,"others"
"559","cas",1.45117555090474,1.01223278879199,0.443752784104446,"others"
"560","CASK",0.607236699827002,2.66036210690125,-0.221927415294675,"Bjoern evelopmental paused"
"561","casp",0.820726728946492,0.323046963194229,-0.524019743381143,"housekeeping"
"562","Cat",3.4304252944627,0.372933366093013,2.08079714125782,"others"
"563","cathD",0.893189166236468,1.83046306861696,0.0131248116764188,"others"
"564","cato",3.2251397217846,0.535004287419088,1.98191814691548,"others"
"565","Catsup",0.720807582645648,2.47447616291877,-0.132795642667635,"others"
"566","caup",1.50979162613263,0.727165076267365,0.348592588316359,"others"
"567","cav",1.81290219573966,0.259294672391996,0.45143721181577,"others"
"568","caz",1.21730462406614,0.248282786734376,-0.11822171621881,"others"
"569","cbc",0.968049873334141,0.14047742491465,-0.452922269779956,"others"
"570","Cbl",0.827414507848165,0.571565133561912,-0.351151102669323,"others"
"571","CBP",0.434603449160993,4.68382098254973,-0.272859519986445,"others"
